場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
平和島,04,20260830,1R,2,5010,A2,宇留田　翔平,0,0,0.14,5.66,40.17,59.83,5.25,30.00,55.00,45,20.00,32.50,75,38.78,55.10,5R/4/.08/3 10R/1/.09/2,4R/6/.10/5 10R/2/.09/3,6R/5/.09/6,,,,三重,三重,29,11:48,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,1R,3,4747,B1,山戸　　信二,0,0,0.17,3.87,14.81,33.33,4.19,25.00,31.25,70,20.00,26.67,64,28.57,42.86,8R/5/.23/6,2R/2/.18/6,4R/4/.32/6 8R/3/.16/6,,,,長崎,熊本,41,11:48,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,1R,4,3797,B1,岩井　　　繁,0,0,0.20,3.81,15.25,28.81,5.04,25.00,50.00,24,39.02,53.66,63,39.22,52.94,6R/2/.22/6,2R/4/.22/5 10R/5/.16/6,2R/3/.20/6,,,,広島,広島,53,11:48,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,1R,5,3837,A2,秋山　　広一,0,0,0.17,6.50,46.85,65.77,0.00,0.00,0.00,63,25.49,41.18,32,34.62,50.00,4R/5/.12/2 11R/6/.13/5,7R/1/.12/1 11R/2/.18/3,10R/3/.10/4,,,,香川,香川,51,11:48,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,1R,6,3957,B1,大谷　　直弘,0,0,0.19,5.12,30.56,52.78,5.44,38.89,55.56,59,23.08,43.59,44,36.00,48.00,2R/5/.16/5 10R/3/.18/4,7R/6/.21/6,2R/2/.33/3 7R/1/.22/5,,,,愛知,愛知,49,11:48,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,2R,1,4339,B1,平瀬　　城啓,0,0,0.19,3.90,13.54,30.21,4.32,21.05,42.11,67,19.57,39.13,37,25.49,35.29,2R/2/.14/6 9R/5/.26/6,6R/3/.16/6,7R/4/.13/3,,,,福井,富山,42,12:17,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,2R,2,4944,B1,田代　　達也,0,0,0.17,3.93,16.85,30.34,4.35,20.73,34.15,72,23.26,34.88,71,42.31,55.77,1R/3/.11/3 7R/6/.11/6,7R/4/.12/3,6R/1/.08/3,,,,東京,東京,35,12:17,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,2R,3,4376,A2,藤田　　靖弘,0,0,0.15,5.78,42.65,56.62,6.00,50.00,64.29,65,36.54,51.92,49,19.23,38.46,7R/1/.13/3,6R/6/.17/4 10R/4/.14/4,1R/2/.07/6 11R/5/.18/3,,,,静岡,静岡,42,12:17,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,2R,4,4022,B1,待鳥　　雄紀,0,0,0.16,4.86,28.28,45.45,4.74,29.41,47.06,39,14.63,39.02,46,27.27,38.64,2R/3/.14/4,5R/4/.02/4 11R/5/.13/5,9R/2/.24/4,,,,福岡,福岡,46,12:17,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,2R,5,4207,A1,松下　　一也,1,0,0.13,5.99,49.50,58.42,6.45,47.73,61.36,10,38.89,52.78,54,35.19,50.00,11R/1/.18/1,3R/5/.18/6,1R/6/.11/2 7R/3/.11/2,,,,静岡,静岡,43,12:17,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,2R,6,4593,A2,小坂　　宗司,0,0,0.17,5.98,37.50,64.17,7.64,72.73,72.73,55,25.53,42.55,55,39.34,60.66,7R/5/.10/4 11R/2/.19/6,11R/1/.19/4,3R/6/.12/3 12R/4/.07/5,,,,大阪,兵庫,45,12:17,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,3R,1,5153,B1,佐藤　ほのか,1,0,0.16,3.61,13.86,28.71,3.70,13.64,31.82,35,22.22,33.33,60,44.00,58.00,6R/3/.23/5,4R/4/.13/3 8R/5/.09/5,8R/2/.08/2,,,,東京,東京,30,12:46,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,3R,2,4733,B1,赤井　　　睦,0,0,0.15,5.46,40.00,55.38,4.91,36.36,45.45,41,42.86,57.14,69,39.53,48.84,1R/1/.09/1 10R/4/.14/3,5R/6/.04/5 9R/3/.16/4,9R/4/.10/2,,,,徳島,岡山,37,12:46,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,3R,3,3175,B1,渡辺　　千草,0,0,0.17,4.54,21.74,44.57,5.45,37.93,58.62,50,56.60,77.36,57,55.10,69.39,2R/4/.09/2 8R/2/.22/3,1R/1/.21/2,2R/5/.15/4 11R/6/.19/5,,,,東京,神奈川,62,12:46,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,3R,4,5056,B2,西岡　　成美,0,0,,4.94,33.33,50.00,0.00,0.00,0.00,17,30.19,41.51,70,48.00,68.00,4R/4/.11/6,8R/3/.18/6,1R/5/.11/3 6R/2/.12/5,,,,徳島,徳島,30,12:46,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,3R,5,4909,B1,薮内　　瑞希,1,0,0.16,4.79,32.97,43.96,5.44,33.33,55.56,66,32.65,51.02,68,40.82,53.06,,1R/4/.16/4 9R/4/.19/6,1R/3/.09/4,,,,岡山,岡山,30,12:46,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,3R,6,4482,A1,守屋　　美穂,1,0,0.17,6.25,42.86,59.34,7.91,72.73,81.82,37,35.85,50.94,74,28.57,53.06,7R/2/.15/1 12R/3/.23/4,3R/6/.18/3 8R/4/.12/3,7R/5/.14/1 12R/1/.08/1,,,,岡山,岡山,37,12:46,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,4R,1,3455,B1,谷本　　幸司,1,0,0.17,4.67,27.64,43.90,5.72,44.00,56.00,68,40.00,64.00,66,18.75,29.17,7R/4/.08/2,2R/6/.21/4 12R/5/.17/2,3R/1/.05/1 10R/2/.12/5,,,,愛知,愛知,55,13:16,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,4R,2,4230,A2,濱崎　　直矢,1,0,0.16,6.41,48.39,64.52,7.00,40.00,70.00,22,13.64,27.27,52,42.31,59.62,8R/1/.23/1,3R/3/.13/4 9R/5/.23/3,5R/2/.11/3 9R/6/.09/5,,,,埼玉,埼玉,43,13:16,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,4R,3,3333,A1,丸尾　　義孝,0,0,0.15,6.51,49.61,68.22,6.56,55.56,55.56,32,17.39,30.43,51,47.27,56.36,3R/5/.15/3 8R/4/.18/2,5R/2/.01/2 10R/1/.11/1,6R/3/.04/1 12R/6/.10/6,,,,徳島,徳島,58,13:16,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,4R,4,4241,A2,大串　　重幸,0,0,0.17,5.75,35.59,58.47,4.29,42.86,42.86,57,18.42,36.84,47,34.15,43.90,1R/5/.14/2 6R/1/.16/3,3R/2/.12/1 12R/3/.18/3,4R/6/.27/2,,,,長崎,長崎,41,13:16,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,4R,5,4899,B1,占部　　一真,0,0,0.16,4.27,24.73,34.41,4.70,29.73,40.54,61,48.08,65.38,40,27.50,42.50,1R/4/.10/5 8R/3/.36/5,6R/1/.14/2,7R/6/.15/6,,,,福岡,福岡,34,13:16,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,4R,6,4430,A2,永田　　秀二,0,0,0.17,5.76,35.94,60.16,5.95,39.34,63.93,12,62.32,76.81,43,32.08,56.60,3R/4/.14/1 10R/2/.16/5,8R/1/.20/1,3R/3/.08/2 9R/5/.04/1,,,,東京,東京,40,13:16,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,5R,1,4437,A2,中田　　元泰,0,0,0.16,6.11,46.34,60.98,0.00,0.00,0.00,49,25.58,44.19,59,22.92,27.08,3R/2/.19/2 9R/4/.17/5,9R/1/.10/1,4R/5/.23/3 10R/6/.24/3,,,,香川,香川,40,13:47,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,5R,2,3931,A2,黒崎　　竜也,0,0,0.15,6.00,38.53,58.72,6.00,40.00,60.00,38,43.14,50.98,45,35.29,47.06,4R/3/.09/1 9R/6/.17/3,5R/5/.04/3,5R/1/.07/4 11R/2/.21/2,,,,三重,三重,50,13:47,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,5R,3,4957,B1,竹之内　　極,0,0,0.17,5.49,36.19,54.29,6.00,38.46,61.54,26,32.00,56.00,62,31.15,62.30,3R/1/.19/5 11R/5/.17/3,4R/2/.16/6,1R/4/.08/1 8R/6/.21/3,,,,福岡,鹿児島,31,13:47,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,5R,4,4688,A1,永井　　彪也,0,0,0.13,6.93,56.15,70.77,6.62,45.00,73.33,16,40.74,46.30,67,33.33,52.08,5R/3/.08/1 12R/1/.19/1,6R/5/.14/1 11R/6/.12/2,3R/2/.08/5 8R/4/.12/4,,,,東京,東京,33,13:47,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,5R,5,4816,A2,村松　　修二,0,0,0.16,5.44,35.09,54.39,5.52,30.43,52.17,13,25.53,46.81,10,32.76,48.28,9R/1/.07/1,7R/3/.12/2 12R/6/.17/4,3R/5/.11/6 7R/2/.16/4,,,,広島,広島,35,13:47,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,5R,6,3615,B1,横田　　　茂,0,0,0.16,4.54,29.00,38.00,3.83,16.67,33.33,64,34.04,51.06,58,21.28,36.17,4R/1/.19/5,3R/4/.20/5 10R/3/.14/5,5R/5/.11/6,,,,広島,広島,53,13:47,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,6R,1,3306,B1,武田　　正紀,0,0,0.16,4.15,20.95,37.14,0.00,0.00,0.00,48,28.00,44.00,50,22.64,50.94,1R/2/.13/6 11R/4/.16/4,2R/3/.14/1,2R/4/.17/1 8R/5/.17/5,,,,埼玉,東京,58,14:18,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,6R,2,5221,A1,竹間　　隆晟,0,0,0.15,6.85,50.83,72.50,7.14,57.14,76.19,71,24.49,42.86,53,46.94,65.31,3R/3/.16/4 12R/4/.12/2,1R/2/.16/1 10R/6/.16/2,2R/1/.24/2 10R/5/.23/6,,,,大阪,大阪,25,14:18,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,6R,3,3965,A1,北中　　元樹,0,0,0.17,5.86,41.98,58.02,7.00,53.85,76.92,53,22.86,48.57,56,21.05,31.58,1R/6/.20/4 9R/2/.11/4,4R/5/.17/4 11R/4/.12/1,5R/3/.10/1 10R/1/.15/1,,,,滋賀,滋賀,47,14:18,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,6R,4,4474,B1,渡辺　　　崇,1,0,0.19,5.22,35.35,49.49,6.00,55.56,61.11,44,12.82,30.77,72,40.00,64.44,9R/3/.11/2,1R/6/.14/5 8R/6/.15/2,4R/1/.27/5 12R/2/.15/4,,,,福岡,大分,38,14:18,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,6R,5,4797,A1,中山　　　将,2,0,0.13,6.25,46.60,68.93,5.50,50.00,58.33,19,35.71,55.36,36,32.43,54.05,6R/5/.12/4 11R/3/.20/2,9R/6/.21/5,4R/2/.28/1 11R/1/.25/6,,,,三重,三重,34,14:18,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,6R,6,4944,B1,田代　　達也,0,0,0.17,3.93,16.85,30.34,4.35,20.73,34.15,72,23.26,34.88,71,42.31,55.77,1R/3/.11/3 7R/6/.11/6,7R/4/.12/3,6R/1/.08/3,,,,東京,東京,35,14:18,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,7R,1,3797,B1,岩井　　　繁,0,0,0.20,3.81,15.25,28.81,5.04,25.00,50.00,24,39.02,53.66,63,39.22,52.94,6R/2/.22/6,2R/4/.22/5 10R/5/.16/6,2R/3/.20/6,,,,広島,広島,53,14:50,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,7R,2,3837,A2,秋山　　広一,0,0,0.17,6.50,46.85,65.77,0.00,0.00,0.00,63,25.49,41.18,32,34.62,50.00,4R/5/.12/2 11R/6/.13/5,7R/1/.12/1 11R/2/.18/3,10R/3/.10/4,,,,香川,香川,51,14:50,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,7R,3,4835,B1,橋本　　　明,0,0,0.15,5.01,27.59,48.28,0.00,0.00,0.00,25,42.31,71.15,34,27.50,52.50,8R/6/.20/4,4R/1/.14/1 12R/4/.11/5,5R/4/.12/2 12R/3/.09/3,,,,広島,広島,38,14:50,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,7R,4,5172,B1,田村　　　慶,0,0,0.19,5.11,34.78,46.74,5.09,36.36,45.45,33,34.69,53.06,61,27.08,45.83,6R/4/.17/1,3R/1/.19/2 11R/3/.32/6,2R/6/.20/5 9R/3/.26/6,,,,徳島,徳島,25,14:50,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,7R,5,4428,A2,有賀　　達也,0,0,0.14,5.95,41.59,56.64,6.13,37.50,53.13,20,14.63,34.15,31,21.28,29.79,10R/6/.10/1,1R/5/.10/3 6R/2/.15/3,8R/1/.08/1 12R/5/.02/2,,,,埼玉,埼玉,40,14:50,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,7R,6,4828,A1,松山　　将吾,1,0,0.15,6.74,49.56,68.14,5.41,27.27,40.91,34,31.91,57.45,35,39.62,49.06,2R/1/.11/1 12R/5/.17/3,4R/3/.16/2 9R/2/.16/2,6R/6/.17/2 11R/4/.21/1,,,,滋賀,京都,32,14:50,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,8R,1,4022,B1,待鳥　　雄紀,0,0,0.16,4.86,28.28,45.45,4.74,29.41,47.06,39,14.63,39.02,46,27.27,38.64,2R/3/.14/4,5R/4/.02/4 11R/5/.13/5,9R/2/.24/4,,,,福岡,福岡,46,15:22,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,8R,2,4207,A1,松下　　一也,1,0,0.13,5.99,49.50,58.42,6.45,47.73,61.36,10,38.89,52.78,54,35.19,50.00,11R/1/.18/1,3R/5/.18/6,1R/6/.11/2 7R/3/.11/2,,,,静岡,静岡,43,15:22,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,8R,3,5153,B1,佐藤　ほのか,1,0,0.16,3.61,13.86,28.71,3.70,13.64,31.82,35,22.22,33.33,60,44.00,58.00,6R/3/.23/5,4R/4/.13/3 8R/5/.09/5,8R/2/.08/2,,,,東京,東京,30,15:22,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,8R,4,3696,B1,白井　　友晴,0,0,0.17,4.94,26.47,45.10,5.14,34.48,48.28,56,16.28,23.26,33,33.33,45.10,2R/6/.17/3 7R/3/.19/5,5R/1/.07/1,3R/4/.11/4 11R/3/.25/4,,,,埼玉,埼玉,54,15:22,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,8R,5,5010,A2,宇留田　翔平,0,0,0.14,5.66,40.17,59.83,5.25,30.00,55.00,45,20.00,32.50,75,38.78,55.10,5R/4/.08/3 10R/1/.09/2,4R/6/.10/5 10R/2/.09/3,6R/5/.09/6,,,,三重,三重,29,15:22,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,8R,6,5056,B2,西岡　　成美,0,0,,4.94,33.33,50.00,0.00,0.00,0.00,17,30.19,41.51,70,48.00,68.00,4R/4/.11/6,8R/3/.18/6,1R/5/.11/3 6R/2/.12/5,,,,徳島,徳島,30,15:22,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般,４日目
平和島,04,20260830,9R,1,4189,A1,川上　　　剛,1,0,0.16,5.76,33.86,54.33,5.91,36.36,63.64,69,27.91,48.84,41,37.78,55.56,4R/6/.14/3 10R/5/.22/6,6R/4/.15/5 12R/2/.20/1,4R/3/.40/4 9R/1/.22/3,,,,福岡,福岡,45,15:52,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,9R,2,4899,B1,占部　　一真,0,0,0.16,4.27,24.73,34.41,4.70,29.73,40.54,61,48.08,65.38,40,27.50,42.50,1R/4/.10/5 8R/3/.36/5,6R/1/.14/2,7R/6/.15/6,,,,福岡,福岡,34,15:52,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,9R,3,4909,B1,薮内　　瑞希,1,0,0.16,4.79,32.97,43.96,5.44,33.33,55.56,66,32.65,51.02,68,40.82,53.06,,1R/4/.16/4 9R/4/.19/6,1R/3/.09/4,,,,岡山,岡山,30,15:52,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,9R,4,4376,A2,藤田　　靖弘,0,0,0.15,5.78,42.65,56.62,6.00,50.00,64.29,65,36.54,51.92,49,19.23,38.46,7R/1/.13/3,6R/6/.17/4 10R/4/.14/4,1R/2/.07/6 11R/5/.18/3,,,,静岡,静岡,42,15:52,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,9R,5,4230,A2,濱崎　　直矢,1,0,0.16,6.41,48.39,64.52,7.00,40.00,70.00,22,13.64,27.27,52,42.31,59.62,8R/1/.23/1,3R/3/.13/4 9R/5/.23/3,5R/2/.11/3 9R/6/.09/5,,,,埼玉,埼玉,43,15:52,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,9R,6,4747,B1,山戸　　信二,0,0,0.17,3.87,14.81,33.33,4.19,25.00,31.25,70,20.00,26.67,64,28.57,42.86,8R/5/.23/6,2R/2/.18/6,4R/4/.32/6 8R/3/.16/6,,,,長崎,熊本,41,15:52,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,10R,1,4797,A1,中山　　　将,2,0,0.13,6.25,46.60,68.93,5.50,50.00,58.33,19,35.71,55.36,36,32.43,54.05,6R/5/.12/4 11R/3/.20/2,9R/6/.21/5,4R/2/.28/1 11R/1/.25/6,,,,三重,三重,34,16:27,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,10R,2,4816,A2,村松　　修二,0,0,0.16,5.44,35.09,54.39,5.52,30.43,52.17,13,25.53,46.81,10,32.76,48.28,9R/1/.07/1,7R/3/.12/2 12R/6/.17/4,3R/5/.11/6 7R/2/.16/4,,,,広島,広島,35,16:27,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,10R,3,4339,B1,平瀬　　城啓,0,0,0.19,3.90,13.54,30.21,4.32,21.05,42.11,67,19.57,39.13,37,25.49,35.29,2R/2/.14/6 9R/5/.26/6,6R/3/.16/6,7R/4/.13/3,,,,福井,富山,42,16:27,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,10R,4,3589,B1,西村　　　勝,1,0,0.16,4.31,26.92,42.31,4.57,26.09,34.78,47,28.00,40.00,65,28.89,46.67,5R/5/.09/4,1R/3/.13/6 7R/2/.14/5,6R/4/.08/4,,,,埼玉,埼玉,52,16:27,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,10R,5,4003,B1,表　　　憲一,0,0,0.18,5.53,33.71,57.30,0.00,0.00,0.00,52,25.00,37.50,48,16.13,38.71,5R/6/.09/2,2R/5/.20/3 8R/2/.24/4,1R/1/.16/5 10R/4/.20/2,,,,福井,石川,48,16:27,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,10R,6,3557,A1,太田　　和美,1,0,0.15,6.62,50.65,68.83,0.00,0.00,0.00,54,21.43,30.95,39,31.91,48.94,6R/6/.06/2 12R/2/.18/5,12R/1/.41/6,5R/6/.10/5,,,,大阪,奈良,53,16:27,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,一般特賞,４日目
平和島,04,20260830,11R,1,4482,A1,守屋　　美穂,1,0,0.17,6.25,42.86,59.34,7.91,72.73,81.82,37,35.85,50.94,74,28.57,53.06,7R/2/.15/1 12R/3/.23/4,3R/6/.18/3 8R/4/.12/3,7R/5/.14/1 12R/1/.08/1,,,,岡山,岡山,37,17:00,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,11R,2,4430,A2,永田　　秀二,0,0,0.17,5.76,35.94,60.16,5.95,39.34,63.93,12,62.32,76.81,43,32.08,56.60,3R/4/.14/1 10R/2/.16/5,8R/1/.20/1,3R/3/.08/2 9R/5/.04/1,,,,東京,東京,40,17:00,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,11R,3,4241,A2,大串　　重幸,0,0,0.17,5.75,35.59,58.47,4.29,42.86,42.86,57,18.42,36.84,47,34.15,43.90,1R/5/.14/2 6R/1/.16/3,3R/2/.12/1 12R/3/.18/3,4R/6/.27/2,,,,長崎,長崎,41,17:00,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,11R,4,3965,A1,北中　　元樹,0,0,0.17,5.86,41.98,58.02,7.00,53.85,76.92,53,22.86,48.57,56,21.05,31.58,1R/6/.20/4 9R/2/.11/4,4R/5/.17/4 11R/4/.12/1,5R/3/.10/1 10R/1/.15/1,,,,滋賀,滋賀,47,17:00,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,11R,5,3931,A2,黒崎　　竜也,0,0,0.15,6.00,38.53,58.72,6.00,40.00,60.00,38,43.14,50.98,45,35.29,47.06,4R/3/.09/1 9R/6/.17/3,5R/5/.04/3,5R/1/.07/4 11R/2/.21/2,,,,三重,三重,50,17:00,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,11R,6,4437,A2,中田　　元泰,0,0,0.16,6.11,46.34,60.98,0.00,0.00,0.00,49,25.58,44.19,59,22.92,27.08,3R/2/.19/2 9R/4/.17/5,9R/1/.10/1,4R/5/.23/3 10R/6/.24/3,,,,香川,香川,40,17:00,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,12R,1,4828,A1,松山　　将吾,1,0,0.15,6.74,49.56,68.14,5.41,27.27,40.91,34,31.91,57.45,35,39.62,49.06,2R/1/.11/1 12R/5/.17/3,4R/3/.16/2 9R/2/.16/2,6R/6/.17/2 11R/4/.21/1,,,,滋賀,京都,32,17:35,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,12R,2,4428,A2,有賀　　達也,0,0,0.14,5.95,41.59,56.64,6.13,37.50,53.13,20,14.63,34.15,31,21.28,29.79,10R/6/.10/1,1R/5/.10/3 6R/2/.15/3,8R/1/.08/1 12R/5/.02/2,,,,埼玉,埼玉,40,17:35,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,12R,3,4688,A1,永井　　彪也,0,0,0.13,6.93,56.15,70.77,6.62,45.00,73.33,16,40.74,46.30,67,33.33,52.08,5R/3/.08/1 12R/1/.19/1,6R/5/.14/1 11R/6/.12/2,3R/2/.08/5 8R/4/.12/4,,,,東京,東京,33,17:35,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,12R,4,3333,A1,丸尾　　義孝,0,0,0.15,6.51,49.61,68.22,6.56,55.56,55.56,32,17.39,30.43,51,47.27,56.36,3R/5/.15/3 8R/4/.18/2,5R/2/.01/2 10R/1/.11/1,6R/3/.04/1 12R/6/.10/6,,,,徳島,徳島,58,17:35,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,12R,5,5221,A1,竹間　　隆晟,0,0,0.15,6.85,50.83,72.50,7.14,57.14,76.19,71,24.49,42.86,53,46.94,65.31,3R/3/.16/4 12R/4/.12/2,1R/2/.16/1 10R/6/.16/2,2R/1/.24/2 10R/5/.23/6,,,,大阪,大阪,25,17:35,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
平和島,04,20260830,12R,6,3455,B1,谷本　　幸司,1,0,0.17,4.67,27.64,43.90,5.72,44.00,56.00,68,40.00,64.00,66,18.75,29.17,7R/4/.08/2,2R/6/.21/4 12R/5/.17/2,3R/1/.05/1 10R/2/.12/5,,,,愛知,愛知,55,17:35,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,準優勝戦,４日目
多摩川,05,20260830,1R,1,4740,B1,齋藤　　達希,0,0,0.17,4.51,21.57,42.16,5.17,30.43,47.83,65,36.59,53.66,27,36.46,56.25,1R/6/.17/5 7R/2/.19/5,9R/4/.14/6,,,,,静岡,静岡,34,11:29,第１２回ホットマンカップ,予選,３日目
多摩川,05,20260830,1R,2,3805,B1,高橋　　英之,0,0,0.14,5.52,37.00,55.00,5.04,26.53,48.98,20,37.50,55.68,51,31.46,42.70,1R/1/.16/3 10R/3/.13/2,3R/6/.16/5,,,,,東京,東京,52,11:29,第１２回ホットマンカップ,予選,３日目
多摩川,05,20260830,1R,3,4930,A2,佐藤　　　悠,0,0,0.16,6.12,41.07,63.39,6.38,57.69,65.38,51,36.67,58.89,59,34.09,46.59,10R/5/.09/3,1R/2/.15/4 11R/6/.11/3,,,,,福井,石川,30,11:29,第１２回ホットマンカップ,予選,３日目
多摩川,05,20260830,1R,4,3454,B1,井川　　大作,0,0,0.17,5.35,37.36,54.95,0.00,0.00,0.00,71,38.30,57.45,56,38.89,51.11,3R/6/.16/5,3R/1/.11/4 8R/2/.18/5,,,,,岡山,岡山,55,11:29,第１２回ホットマンカップ,予選,３日目
