日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20251207,08,11R,混戦,1,0.028,3-6-1,5070,-,○
20251207,08,12R,波乱,4,-0.1,1-2-6,2700,×,×
20251207,09,1R,堅め,1,0.162,5-2-1,21160,×,○
20251207,09,2R,混戦,1,-0.038,1-3-4,940,-,◎
20251207,09,3R,波乱,4,-0.145,2-1-6,6730,○,×
20251207,09,4R,波乱,4,-0.158,1-3-5,1700,×,×
20251207,09,5R,堅め,1,0.245,1-3-2,870,○,◎
20251207,09,6R,堅め,1,0.283,3-1-2,3770,○,○
20251207,09,7R,混戦,1,-0.006,5-2-6,5460,-,×
20251207,09,8R,混戦,1,-0.038,2-3-1,2680,-,○
20251207,09,9R,波乱,4,-0.227,4-1-5,1560,×,◎
20251207,09,10R,堅め,1,0.162,1-2-3,570,○,◎
20251207,09,11R,波乱,4,-0.156,4-2-1,3440,×,◎
20251207,09,12R,堅め,1,0.177,1-4-2,1130,○,◎
20251207,10,1R,堅め,1,0.268,1-3-5,960,○,◎
20251207,10,2R,堅め,1,0.234,2-1-6,1370,○,○
20251207,10,3R,混戦,1,0.105,3-1-4,3190,-,○
20251207,10,4R,混戦,1,0.129,3-2-1,21490,-,○
20251207,10,5R,波乱,4,-0.225,1-4-2,3540,×,○
20251207,10,6R,波乱,4,-0.218,1-2-4,1680,×,○
20251207,10,7R,混戦,1,0.019,1-3-5,1510,-,◎
20251207,10,8R,混戦,1,0.065,1-2-4,1230,-,◎
20251207,10,9R,波乱,4,-0.146,2-1-3,8650,○,×
20251207,10,10R,混戦,1,0.013,1-2-4,790,-,◎
20251207,10,11R,波乱,4,-0.123,4-2-5,9620,○,◎
20251207,10,12R,混戦,1,0.111,1-3-5,860,-,◎
20251207,11,1R,堅め,1,0.205,1-6-2,710,○,◎
20251207,11,2R,混戦,1,0.086,5-1-2,2720,-,○
20251207,11,3R,混戦,1,0.067,1-2-3,550,-,◎
20251207,11,4R,混戦,1,-0.029,2-3-1,3190,-,○
20251207,11,5R,堅め,1,0.236,1-4-6,3460,○,◎
20251207,11,6R,波乱,4,-0.085,1-3-5,1710,×,×
20251207,11,7R,堅め,1,0.135,4-1-2,13470,×,○
20251207,11,8R,混戦,1,0.016,2-1-6,12670,-,○
20251207,11,9R,堅め,1,0.281,2-3-4,8850,×,×
20251207,11,10R,堅め,1,0.127,1-2-4,660,○,◎
20251207,11,11R,堅め,1,0.202,2-3-5,11450,×,×
20251207,11,12R,堅め,1,0.252,1-2-3,520,○,◎
20251207,13,1R,堅め,1,0.161,1-3-2,1000,○,◎
20251207,13,2R,波乱,4,-0.193,5-1-2,30380,○,×
20251207,13,3R,波乱,4,-0.091,1-5-2,3910,×,×
20251207,13,4R,混戦,1,-0.025,1-3-2,7920,-,◎
20251207,13,5R,堅め,1,0.146,1-4-3,4250,○,◎
20251207,13,6R,堅め,1,0.079,1-3-4,2510,○,◎
20251207,13,7R,混戦,1,0.019,3-1-4,1940,-,○
20251207,13,8R,波乱,4,-0.324,4-2-1,1300,×,◎
20251207,13,9R,堅め,1,0.074,1-3-2,730,○,◎
20251207,13,10R,堅め,1,0.21,1-3-2,890,○,◎
20251207,13,11R,堅め,1,0.284,1-4-5,1860,○,◎
20251207,13,12R,混戦,1,0.046,1-3-6,3420,-,◎
20251207,15,1R,波乱,4,-0.135,5-6-1,32380,○,×
20251207,15,2R,波乱,4,-0.101,1-3-4,2310,×,○
20251207,15,3R,波乱,4,-0.211,3-6-5,31700,○,×
20251207,15,4R,波乱,4,-0.133,3-1-5,2130,×,×
20251207,15,5R,堅め,1,0.091,3-1-6,2060,○,○
20251207,15,6R,堅め,1,0.101,6-2-3,4930,○,×
20251207,15,7R,波乱,4,-0.197,1-6-2,7060,○,×
20251207,15,8R,堅め,1,0.087,1-5-2,4310,○,◎
20251207,15,9R,波乱,4,-0.057,1-4-3,1970,×,○
20251207,15,10R,堅め,1,0.159,1-2-3,820,○,◎
20251207,15,11R,堅め,1,0.331,1-5-6,4580,○,◎
20251207,15,12R,波乱,4,-0.168,2-1-3,4570,×,×
20251207,18,1R,堅め,1,0.247,1-4-3,2110,○,◎
20251207,18,2R,堅め,1,0.066,1-4-3,2110,○,◎
20251207,18,3R,堅め,1,0.104,1-4-5,2890,○,◎
20251207,18,4R,堅め,1,0.162,3-1-5,12120,×,○
20251207,18,5R,波乱,4,-0.088,1-2-4,2700,×,○
20251207,18,6R,波乱,4,-0.28,4-5-2,2630,×,◎
20251207,18,7R,波乱,4,-0.215,3-2-5,4970,×,×
20251207,18,8R,波乱,4,-0.073,2-1-4,24340,○,○
20251207,18,9R,堅め,1,0.337,5-2-1,24500,×,○
20251207,18,10R,堅め,1,0.101,1-4-6,11620,×,◎
20251207,18,11R,波乱,4,-0.251,1-4-2,1170,×,○
20251207,18,12R,混戦,1,0.011,1-2-4,540,-,◎
20251207,19,1R,混戦,1,-0.025,1-3-5,910,-,◎
20251207,19,2R,混戦,1,-0.034,1-2-5,950,-,◎
20251207,19,3R,混戦,1,0.018,3-5-1,14310,-,○
20251207,19,4R,混戦,1,-0.01,3-1-4,1820,-,○
20251207,19,5R,波乱,4,-0.075,1-3-2,870,×,×
20251207,19,6R,混戦,1,-0.029,1-5-2,2140,-,◎
20251207,19,7R,混戦,1,0.035,4-2-5,3680,-,×
20251207,19,8R,混戦,1,0.018,1-5-2,1510,-,◎
20251207,19,9R,混戦,1,-0.02,1-5-4,8640,-,◎
20251207,19,10R,混戦,1,-0.039,1-2-4,2250,-,◎
20251207,19,11R,混戦,1,-0.008,3-2-4,5710,-,×
20251207,19,12R,堅め,1,0.096,4-1-6,9730,×,○
20251207,20,1R,混戦,1,0.078,4-3-5,14600,-,×
20251207,20,2R,混戦,1,0.076,1-4-5,1950,-,◎
20251207,20,3R,波乱,4,-0.054,3-4-1,6420,○,○
20251207,20,4R,波乱,4,-0.046,5-6-2,1640,×,×
20251207,20,5R,堅め,1,0.244,3-1-2,42950,×,○
20251207,20,6R,波乱,4,-0.215,1-4-2,4510,×,○
20251207,20,7R,堅め,1,0.193,1-3-2,930,○,◎
20251207,20,8R,堅め,1,0.232,1-3-2,720,○,◎
20251207,20,9R,混戦,1,-0.01,1-5-4,870,-,◎
20251207,20,10R,混戦,1,-0.003,1-2-3,690,-,◎
20251207,20,11R,堅め,1,0.168,1-4-6,2620,○,◎
20251207,20,12R,堅め,1,0.248,1-3-4,970,○,◎
20251207,22,1R,堅め,1,0.257,1-3-4,700,○,◎
20251207,22,2R,波乱,4,-0.106,2-6-4,2120,×,○
20251207,22,3R,混戦,1,0.059,1-3-6,660,-,◎
20251207,22,4R,混戦,1,0.067,1-3-2,620,-,◎
20251207,22,5R,波乱,4,-0.151,1-2-4,2470,×,○
20251207,22,6R,波乱,4,-0.157,3-2-5,1410,×,×
20251207,22,7R,堅め,1,0.116,1-3-2,1160,○,◎
20251207,22,8R,堅め,1,0.17,2-1-5,2750,○,○
20251207,22,9R,堅め,1,0.233,1-3-2,480,○,◎
20251207,22,10R,堅め,1,0.294,1-2-3,320,○,◎
20251207,22,11R,堅め,1,0.189,1-2-6,1240,○,◎
20251207,22,12R,堅め,1,0.134,1-3-2,670,○,◎
20251208,03,1R,波乱,4,-0.089,1-3-4,1650,×,○
20251208,03,2R,混戦,1,0.0,2-3-6,8420,-,×
20251208,03,3R,堅め,1,0.115,1-5-4,5310,×,◎
20251208,03,4R,波乱,4,-0.152,2-1-3,5610,○,×
20251208,03,5R,波乱,4,-0.047,3-5-4,11290,○,○
20251208,03,6R,堅め,1,0.088,5-2-1,20780,×,○
20251208,03,7R,混戦,1,-0.015,1-5-3,2740,-,◎
20251208,03,8R,波乱,4,-0.093,1-6-2,5560,○,×
20251208,03,9R,堅め,1,0.108,2-3-4,5500,×,×
20251208,03,10R,堅め,1,0.26,4-3-1,20160,×,○
20251208,03,11R,堅め,1,0.245,1-2-3,440,○,◎
20251208,03,12R,堅め,1,0.16,3-2-5,9160,×,×
20251208,08,1R,波乱,4,-0.152,1-3-5,1650,×,×
20251208,08,2R,混戦,1,0.015,2-1-3,4860,-,○
20251208,08,3R,堅め,1,0.075,1-3-4,820,○,◎
20251208,08,4R,混戦,1,0.024,1-6-5,15870,-,◎
20251208,08,5R,波乱,4,-0.04,1-6-5,28060,○,×
20251208,08,6R,堅め,1,0.09,1-4-5,1480,○,◎
20251208,08,7R,混戦,1,-0.018,1-3-6,1060,-,◎
20251208,08,8R,混戦,1,-0.024,1-4-5,3270,-,◎
20251208,08,9R,堅め,1,0.083,1-2-5,1030,○,◎
20251208,08,10R,混戦,1,0.031,1-4-2,1440,-,◎
20251208,08,11R,混戦,1,0.038,5-3-2,8620,-,×
20251208,08,12R,堅め,1,0.131,1-2-4,1460,○,◎
20251208,09,1R,堅め,1,0.353,1-6-3,2850,○,◎
20251208,09,2R,堅め,1,0.154,4-5-2,24540,×,×
20251208,09,3R,波乱,4,-0.306,1-5-3,5540,○,×
20251208,09,4R,混戦,1,-0.023,1-4-3,3780,-,◎
20251208,09,5R,堅め,1,0.265,1-3-2,1050,○,◎
20251208,09,6R,波乱,4,-0.147,1-4-2,16510,○,○
20251208,09,7R,波乱,4,-0.22,2-3-5,1840,×,×
20251208,09,8R,混戦,1,-0.036,1-2-3,1620,-,◎
20251208,09,9R,波乱,4,-0.189,5-4-3,10710,○,○
20251208,09,10R,堅め,1,0.132,3-1-6,8000,×,○
20251208,09,11R,堅め,1,0.122,4-2-5,36980,×,×
20251208,09,12R,堅め,1,0.175,4-1-3,19860,×,○
20251208,10,1R,堅め,1,0.44,1-3-2,560,○,◎
20251208,10,2R,混戦,1,0.039,1-2-4,720,-,◎
20251208,10,3R,堅め,1,0.17,1-3-4,840,○,◎
20251208,10,4R,混戦,1,0.029,4-5-1,4290,-,○
20251208,10,5R,波乱,4,-0.04,3-1-5,2070,×,×
20251208,10,6R,波乱,4,-0.196,5-4-1,1650,×,○
20251208,10,7R,波乱,4,-0.202,4-2-5,7060,○,◎
20251208,10,8R,混戦,1,0.054,1-3-5,1290,-,◎
20251208,10,9R,波乱,4,-0.047,1-3-2,1310,×,×
20251208,10,10R,堅め,1,0.278,2-1-3,2160,○,○
20251208,10,11R,混戦,1,0.068,1-6-3,3330,-,◎
20251208,10,12R,混戦,1,0.121,3-4-6,36370,-,×
20251208,11,1R,混戦,1,0.037,1-2-3,410,-,◎
20251208,11,2R,波乱,4,-0.25,1-4-6,960,×,○
20251208,11,3R,波乱,4,-0.213,3-4-6,1450,×,○
20251208,11,4R,堅め,1,0.239,3-5-2,3980,○,×
20251208,11,5R,波乱,4,-0.11,1-6-3,18940,○,×
20251208,11,6R,堅め,1,0.28,3-5-6,29040,×,×
20251208,11,7R,波乱,4,-0.229,1-4-3,2300,×,○
20251208,11,8R,混戦,1,0.082,1-5-6,21790,-,◎
20251208,11,9R,堅め,1,0.15,4-2-1,5580,×,○
20251208,11,10R,波乱,4,-0.092,1-3-4,1210,×,○
20251208,11,11R,混戦,1,0.058,6-1-2,6330,-,○
20251208,11,12R,混戦,1,0.068,1-3-2,870,-,◎
20251208,13,1R,堅め,1,0.079,3-5-2,1430,○,×
20251208,13,2R,波乱,4,-0.072,3-5-1,7340,○,×
20251208,13,3R,堅め,1,0.176,1-4-3,57150,×,◎
20251208,13,4R,混戦,1,-0.02,1-3-4,1960,-,◎
20251208,13,5R,堅め,1,0.165,1-3-2,1940,○,◎
20251208,13,6R,堅め,1,0.09,4-3-1,6770,×,○
20251208,13,7R,堅め,1,0.134,1-2-6,900,○,◎
20251208,13,8R,波乱,4,-0.36,2-3-4,1150,×,○
20251208,13,9R,波乱,4,-0.208,3-6-4,16900,○,○
20251208,13,10R,堅め,1,0.154,2-1-3,5450,×,○
20251208,13,11R,堅め,1,0.085,3-4-5,9370,×,×
20251208,13,12R,堅め,1,0.131,1-4-3,690,○,◎
20251208,15,1R,波乱,4,-0.103,3-2-5,1550,×,×
20251208,15,2R,波乱,4,-0.092,3-5-2,3110,×,×
20251208,15,3R,堅め,1,0.079,1-3-4,860,○,◎
20251208,15,4R,波乱,4,-0.055,1-5-4,1680,×,○
20251208,15,5R,波乱,4,-0.15,4-2-1,3590,×,◎
20251208,15,6R,堅め,1,0.05,5-3-1,7510,×,○
20251208,15,7R,堅め,1,0.157,1-5-2,1000,○,◎
20251208,15,8R,波乱,4,-0.096,1-4-3,1450,×,○
20251208,15,9R,堅め,1,0.231,1-2-3,1420,○,◎
20251208,15,10R,混戦,1,0.034,1-4-2,1070,-,◎
20251208,15,11R,堅め,1,0.13,1-4-3,1870,○,◎
20251208,15,12R,堅め,1,0.313,1-2-3,480,○,◎
20251208,18,1R,混戦,1,-0.007,1-3-4,970,-,◎
20251208,18,2R,堅め,1,0.306,1-2-5,850,○,◎
20251208,18,3R,堅め,1,0.3,1-2-6,1020,○,◎
20251208,18,4R,堅め,1,0.166,1-3-5,470,○,◎
20251208,18,5R,堅め,1,0.312,4-1-3,8510,×,○
20251208,18,6R,堅め,1,0.122,1-2-6,1280,○,◎
20251208,18,7R,波乱,4,-0.034,1-4-6,4950,×,○
20251208,18,8R,混戦,1,0.033,4-5-1,24480,-,○
20251208,18,9R,堅め,1,0.07,1-4-2,990,○,◎
20251208,18,10R,波乱,4,-0.032,4-1-3,6730,○,◎
20251208,18,11R,堅め,1,0.182,1-4-6,5790,×,◎
20251208,18,12R,混戦,1,0.011,1-3-4,650,-,◎
20251208,19,1R,堅め,1,0.047,2-3-1,14020,×,○
20251208,19,2R,混戦,1,0.039,2-4-6,10840,-,×
20251208,19,3R,堅め,1,0.058,1-2-3,1060,○,◎
20251208,19,4R,混戦,1,-0.046,1-3-2,1810,-,◎
20251208,19,5R,混戦,1,-0.009,1-4-2,1120,-,◎
20251208,19,6R,堅め,1,0.05,1-4-5,1370,○,◎
20251208,19,7R,堅め,1,0.04,1-2-4,2180,○,◎
20251208,19,8R,混戦,1,-0.033,1-4-2,1490,-,◎
20251208,19,9R,波乱,4,-0.136,1-4-5,1470,×,○
20251208,19,10R,混戦,1,-0.03,1-5-3,2520,-,◎
20251208,19,11R,混戦,1,-0.039,3-1-4,5330,-,○
20251208,19,12R,混戦,1,0.005,6-1-3,1870,-,○
20251208,20,1R,堅め,1,0.131,1-4-3,3500,○,◎
20251208,20,2R,波乱,4,-0.108,3-4-1,2920,×,○
20251208,20,3R,波乱,4,-0.127,1-2-5,3290,×,×
20251208,20,4R,波乱,4,-0.119,3-1-4,1030,×,○
20251208,20,5R,堅め,1,0.263,1-6-4,24960,×,◎
20251208,20,6R,波乱,4,-0.102,1-5-2,3350,×,×
20251208,20,7R,混戦,1,0.016,1-4-6,2960,-,◎
20251208,20,8R,堅め,1,0.29,1-3-2,590,○,◎
20251208,20,9R,堅め,1,0.27,6-1-2,3290,○,○
20251208,20,10R,波乱,4,-0.084,1-5-2,5670,○,×
20251208,20,11R,堅め,1,0.214,1-4-6,1460,○,◎
20251208,20,12R,堅め,1,0.452,1-4-3,1410,○,◎
20251208,22,1R,堅め,1,0.377,1-3-2,320,○,◎
20251208,22,2R,波乱,4,-0.16,4-5-2,3610,×,◎
20251208,22,3R,混戦,1,0.012,3-1-6,1440,-,○
20251208,22,4R,波乱,4,-0.191,3-5-1,18320,○,×
20251208,22,5R,混戦,1,-0.011,2-1-4,880,-,○
20251208,22,6R,混戦,1,0.048,1-3-2,1840,-,◎
20251208,22,7R,波乱,4,-0.178,4-1-2,2810,×,◎
20251208,22,8R,混戦,1,0.07,1-5-4,4140,-,◎
20251208,22,9R,混戦,1,0.028,2-1-5,2940,-,○
20251208,22,10R,堅め,1,0.341,3-6-2,3900,○,×
20251208,22,11R,堅め,1,0.186,1-3-2,2330,○,◎
20251208,22,12R,混戦,1,0.037,1-2-3,610,-,◎
20251209,03,1R,堅め,1,0.102,1-3-4,2840,○,◎
20251209,03,2R,堅め,1,0.091,1-3-2,1450,○,◎
20251209,03,3R,波乱,4,-0.22,2-1-3,3040,×,×
20251209,03,4R,波乱,4,-0.068,2-1-3,1030,×,×
20251209,03,5R,堅め,1,0.209,1-6-2,3060,○,◎
20251209,03,6R,波乱,4,-0.137,2-3-4,4660,×,○
20251209,03,7R,混戦,1,-0.022,1-3-2,1080,-,◎
20251209,03,8R,堅め,1,0.153,6-1-4,23600,×,○
20251209,03,9R,堅め,1,0.154,1-3-5,520,○,◎
20251209,03,10R,堅め,1,0.156,3-6-1,55540,×,○
20251209,03,11R,堅め,1,0.4,1-2-3,740,○,◎
20251209,03,12R,混戦,1,0.023,6-4-2,131100,-,×
20251209,07,1R,混戦,1,-0.026,1-3-2,1920,-,◎
20251209,07,2R,波乱,4,-0.176,1-3-2,1680,×,×
20251209,07,3R,混戦,1,0.006,4-1-5,6820,-,○
20251209,07,4R,堅め,1,0.122,1-2-4,990,○,◎
20251209,07,5R,混戦,1,0.012,2-4-3,15570,-,×
20251209,07,6R,堅め,1,0.054,1-2-3,640,○,◎
20251209,07,7R,混戦,1,-0.0,1-2-3,2020,-,◎
20251209,07,8R,堅め,1,0.032,1-2-5,1290,○,◎
20251209,07,9R,堅め,1,0.29,1-5-3,2260,○,◎
20251209,07,10R,堅め,1,0.153,1-4-6,3590,○,◎
20251209,07,11R,堅め,1,0.165,3-5-1,3780,○,○
20251209,07,12R,波乱,4,-0.055,1-2-3,960,×,×
20251209,08,1R,堅め,1,0.081,1-3-4,860,○,◎
20251209,08,2R,波乱,4,-0.053,1-2-3,1320,×,×
20251209,08,3R,波乱,4,-0.102,1-4-6,4510,×,○
20251209,08,4R,堅め,1,0.065,1-3-4,1220,○,◎
20251209,08,5R,混戦,1,0.024,1-3-6,1650,-,◎
20251209,08,6R,波乱,4,-0.083,2-1-5,7740,○,×
20251209,08,7R,混戦,1,-0.027,1-5-4,1910,-,◎
20251209,08,8R,堅め,1,0.09,1-3-4,980,○,◎
20251209,08,9R,波乱,4,-0.13,1-5-4,2260,×,○
20251209,08,10R,波乱,4,-0.067,5-3-1,36000,○,×
20251209,08,11R,堅め,1,0.184,1-5-4,4580,○,◎
20251209,08,12R,波乱,4,-0.057,4-1-5,7870,○,◎
20251209,09,1R,堅め,1,0.113,3-1-5,6850,×,○
20251209,09,2R,混戦,1,0.042,1-2-4,1070,-,◎
20251209,09,3R,波乱,4,-0.512,2-3-4,1580,×,○
20251209,09,4R,波乱,4,-0.088,3-2-1,5190,○,×
20251209,09,5R,堅め,1,0.27,1-6-5,1950,○,◎
20251209,09,6R,波乱,4,-0.307,4-5-2,2550,×,◎
20251209,09,7R,堅め,1,0.29,3-1-6,8640,×,○
20251209,09,8R,堅め,1,0.213,6-5-2,2520,○,×
20251209,09,9R,波乱,4,-0.213,1-4-3,1920,×,○
20251209,09,10R,堅め,1,0.08,1-4-3,5360,×,◎
20251209,09,11R,波乱,4,-0.149,1-3-5,6740,○,×
20251209,09,12R,堅め,1,0.22,1-6-3,4890,○,◎
20251209,11,1R,波乱,4,-0.061,1-3-4,3160,×,○
20251209,11,2R,混戦,1,0.006,1-5-2,2070,-,◎
20251209,11,3R,波乱,4,-0.063,4-3-5,13460,○,◎
20251209,11,4R,混戦,1,0.05,1-3-2,3850,-,◎
20251209,11,5R,堅め,1,0.235,1-4-3,7390,×,◎
20251209,11,6R,堅め,1,0.309,1-2-6,640,○,◎
20251209,11,7R,堅め,1,0.174,1-4-2,2090,○,◎
20251209,11,8R,混戦,1,0.026,3-1-6,11450,-,○
20251209,11,9R,堅め,1,0.186,1-5-6,3970,○,◎
20251209,11,10R,堅め,1,0.233,1-5-6,2170,○,◎
20251209,11,11R,波乱,4,-0.058,4-3-1,7950,○,◎
20251209,11,12R,混戦,1,0.052,2-5-1,26320,-,○
20251209,13,1R,混戦,1,0.029,1-2-3,980,-,◎
20251209,13,2R,波乱,4,-0.236,3-2-5,1090,×,×
20251209,13,3R,波乱,4,-0.14,2-4-6,1590,×,○
20251209,13,4R,堅め,1,0.117,1-2-5,1310,○,◎
20251209,13,5R,堅め,1,0.075,4-2-5,5970,×,×
20251209,13,6R,混戦,1,0.034,1-2-4,1330,-,◎
20251209,13,7R,堅め,1,0.11,3-6-1,19430,×,○
20251209,13,8R,波乱,4,-0.103,2-1-6,2120,×,×
20251209,13,9R,堅め,1,0.158,1-3-4,7980,×,◎
20251209,13,10R,堅め,1,0.313,1-3-5,540,○,◎
20251209,13,11R,混戦,1,-0.005,1-4-5,1990,-,◎
20251209,13,12R,堅め,1,0.224,1-2-4,510,○,◎
20251209,14,1R,堅め,1,0.363,4-3-6,80030,×,×
20251209,14,2R,堅め,1,0.326,5-1-4,45390,×,○
20251209,14,3R,波乱,4,-0.054,1-2-3,1540,×,×
20251209,14,4R,堅め,1,0.11,1-3-5,880,○,◎
20251209,14,5R,堅め,1,0.063,5-3-4,20850,×,×
20251209,14,6R,堅め,1,0.07,1-4-5,4590,○,◎
20251209,14,7R,波乱,4,-0.277,3-1-5,2640,×,×
20251209,14,8R,波乱,4,-0.251,1-4-2,1720,×,○
20251209,14,9R,波乱,4,-0.129,1-4-5,4870,×,○
20251209,14,10R,波乱,4,-0.04,4-1-5,2400,×,◎
20251209,14,11R,混戦,1,-0.017,1-3-6,3960,-,◎
20251209,14,12R,波乱,4,-0.042,3-6-1,10510,○,×
20251209,18,1R,混戦,1,-0.005,1-4-2,1320,-,◎
20251209,18,2R,堅め,1,0.083,1-4-2,1900,○,◎
20251209,18,3R,堅め,1,0.195,2-1-3,2420,○,○
20251209,18,4R,堅め,1,0.203,1-3-2,580,○,◎
20251209,18,5R,波乱,4,-0.154,1-5-4,4060,×,○
20251209,18,6R,堅め,1,0.185,1-3-2,3180,○,◎
20251209,18,7R,堅め,1,0.05,1-6-3,4040,○,◎
20251209,18,8R,波乱,4,-0.097,1-2-5,800,×,×
20251209,18,9R,堅め,1,0.308,1-4-5,3240,○,◎
20251209,18,10R,混戦,1,0.012,1-3-2,1470,-,◎
20251209,18,11R,堅め,1,0.141,3-5-2,14050,×,×
20251209,18,12R,堅め,1,0.091,1-5-4,3840,○,◎
20251209,19,1R,混戦,1,-0.02,3-1-5,3230,-,○
20251209,19,2R,波乱,4,-0.074,3-1-5,15860,○,×
20251209,19,3R,堅め,1,0.099,4-1-2,9200,×,○
20251209,19,4R,波乱,4,-0.062,3-1-6,2270,×,×
20251209,19,5R,混戦,1,-0.044,1-2-5,3150,-,◎
20251209,19,6R,混戦,1,-0.029,1-2-3,1000,-,◎
20251209,19,7R,混戦,1,0.02,1-6-3,3250,-,◎
20251209,19,8R,混戦,1,-0.02,1-4-3,1320,-,◎
20251209,19,9R,堅め,1,0.076,1-4-2,1650,○,◎
20251209,19,10R,混戦,1,-0.039,2-1-4,1980,-,○
20251209,19,11R,混戦,1,0.033,1-4-2,1410,-,◎
20251209,19,12R,堅め,1,0.092,1-2-3,670,○,◎
20251209,20,1R,波乱,4,-0.068,1-2-5,960,×,×
20251209,20,2R,混戦,1,0.017,1-4-2,2190,-,◎
20251209,20,3R,波乱,4,-0.062,1-4-2,2390,×,○
20251209,20,4R,堅め,1,0.125,2-3-6,31630,×,×
20251209,20,5R,堅め,1,0.157,1-5-4,5090,×,◎
20251209,20,6R,波乱,4,-0.174,1-3-6,2630,×,×
20251209,20,7R,波乱,4,-0.075,1-6-2,11590,○,×
20251209,20,8R,堅め,1,0.188,2-1-3,2580,○,○
20251209,20,9R,堅め,1,0.256,1-2-3,520,○,◎
20251209,20,10R,堅め,1,0.635,2-3-1,6780,×,○
20251209,20,11R,堅め,1,0.275,1-4-3,910,○,◎
20251209,20,12R,混戦,1,0.076,4-1-2,6100,-,○
20251209,21,1R,堅め,1,0.138,3-2-5,10080,×,×
20251209,21,2R,堅め,1,0.087,5-1-2,9480,×,○
20251209,21,3R,堅め,1,0.145,3-1-6,2570,○,○
20251209,21,4R,堅め,1,0.053,2-4-1,6340,×,○
20251209,21,5R,堅め,1,0.107,3-1-2,6320,×,○
20251209,21,6R,堅め,1,0.05,1-3-6,1100,○,◎
20251209,21,7R,波乱,4,-0.049,4-5-1,1170,×,◎
20251209,21,8R,波乱,4,-0.095,1-6-3,4120,×,×
20251209,21,9R,混戦,1,0.011,4-3-2,28440,-,×
20251209,21,10R,堅め,1,0.195,5-6-1,5290,×,○
20251209,21,11R,堅め,1,0.122,1-6-3,8020,×,◎
20251209,21,12R,堅め,1,0.053,1-3-2,1020,○,◎
20251209,22,1R,堅め,1,0.263,1-3-2,800,○,◎
20251209,22,2R,波乱,4,-0.126,3-4-6,3780,×,○
20251209,22,3R,混戦,1,0.088,3-1-4,880,-,○
20251209,22,4R,混戦,1,0.001,3-4-6,9230,-,×
20251209,22,5R,堅め,1,0.118,4-5-6,3140,○,×
20251209,22,6R,堅め,1,0.125,3-6-4,33650,×,×
20251209,22,7R,波乱,4,-0.055,1-4-6,860,×,○
20251209,22,8R,堅め,1,0.126,1-2-5,840,○,◎
20251209,22,9R,堅め,1,0.139,1-2-3,1700,○,◎
20251209,22,10R,波乱,4,-0.076,3-6-1,42500,○,×
20251209,22,11R,堅め,1,0.256,3-1-2,4730,○,○
20251209,22,12R,堅め,1,0.128,1-3-2,1310,○,◎
20251210,03,1R,堅め,1,0.051,1-2-3,1380,○,◎
20251210,03,2R,混戦,1,0.013,2-3-1,5440,-,○
20251210,03,3R,波乱,4,-0.061,5-3-2,2660,×,×
20251210,03,4R,堅め,1,0.173,1-5-6,2610,○,◎
20251210,03,5R,混戦,1,-0.005,1-2-6,4080,-,◎
20251210,03,6R,堅め,1,0.069,3-6-2,2780,○,×
20251210,03,7R,波乱,4,-0.098,2-6-4,7360,○,○
20251210,03,8R,堅め,1,0.048,1-3-4,1160,○,◎
20251210,03,9R,堅め,1,0.04,1-6-5,26780,×,◎
20251210,03,10R,堅め,1,0.339,1-2-6,760,○,◎
20251210,03,11R,堅め,1,0.137,6-3-1,21300,×,○
20251210,03,12R,堅め,1,0.181,1-3-4,1870,○,◎
20251210,05,1R,波乱,4,-0.102,3-4-2,2980,×,○
20251210,05,2R,波乱,4,-0.167,4-5-3,14080,○,◎
20251210,05,3R,波乱,4,-0.192,2-1-4,3880,×,○
20251210,05,4R,波乱,4,-0.216,5-4-6,3870,×,○
20251210,05,5R,波乱,4,-0.179,4-2-3,2900,×,◎
20251210,05,6R,混戦,1,-0.031,5-2-1,34610,-,○
20251210,05,7R,波乱,4,-0.062,1-4-2,580,×,○
20251210,05,8R,堅め,1,0.098,3-5-2,13620,×,×
20251210,05,9R,堅め,1,0.236,1-5-2,2080,○,◎
20251210,05,10R,堅め,1,0.029,1-2-5,2800,○,◎
20251210,05,11R,堅め,1,0.19,5-4-6,18910,×,×
20251210,05,12R,混戦,1,-0.016,5-1-4,17460,-,○
20251210,06,1R,混戦,1,0.025,1-5-6,5530,-,◎
20251210,06,2R,波乱,4,-0.08,3-1-2,1370,×,×
20251210,06,3R,堅め,1,0.13,6-1-2,15580,×,○
20251210,06,4R,混戦,1,-0.022,2-1-3,1180,-,○
20251210,06,5R,波乱,4,-0.118,1-2-6,800,×,×
20251210,06,6R,堅め,1,0.17,1-2-3,660,○,◎
20251210,06,7R,波乱,4,-0.048,1-3-2,1200,×,×
20251210,06,8R,波乱,4,-0.196,4-5-1,7770,○,◎
20251210,06,9R,混戦,1,-0.024,1-3-4,830,-,◎
20251210,06,10R,堅め,1,0.156,5-2-3,94780,×,×
20251210,06,11R,堅め,1,0.188,1-2-6,2560,○,◎
20251210,06,12R,堅め,1,0.129,1-5-2,2250,○,◎
20251210,07,1R,混戦,1,-0.007,4-1-6,10280,-,○
20251210,07,2R,混戦,1,-0.021,2-3-5,1050,-,×
20251210,07,3R,堅め,1,0.032,1-2-3,2060,○,◎
20251210,07,4R,堅め,1,0.076,1-4-3,3090,○,◎
